period_month,ug_name,uol1_name,uol2_name,servicel1_name,servicel2_name,uuaa_list,repo,repository_url,kind,branch_from,branch_to,PR_created_date,PR_closed_date,PR_url,PR_status,approval_time (min)
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_fzpd_app-id-2125440_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_18_06_2025,develop,"3 jul 2025, 9:06:43","3 jul 2025, 9:53:08",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_FZPD_APP-ID-2125440_DSG/repos/glgldh360gloqlt/pull-requests/14/overview,prmerged,46
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/gl-cs-360-gdh-scl-sosteniblidad,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/gl-cs-360-gdh-scl-sosteniblidad/browse,datio.job,feature/DECSCLIENT-3235,develop,"1 jul 2025, 12:30:22","2 jul 2025, 11:22:24",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/gl-cs-360-gdh-scl-sosteniblidad/pull-requests/12/overview,prmerged,1372
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/gl-cs-360-gdh-scl-sosteniblidad,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/gl-cs-360-gdh-scl-sosteniblidad/browse,datio.job,feature/DECSCLIENT-3235,develop,"2 jul 2025, 13:18:46","3 jul 2025, 7:23:15",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/gl-cs-360-gdh-scl-sosteniblidad/pull-requests/14/overview,prmerged,1084
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/update-gitignore,develop,"9 jul 2025, 11:54:41","9 jul 2025, 12:04:14",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/pull-requests/38/overview,prmerged,9
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/generador-kirby-test,develop,"12 jun 2025, 10:37:24","10 jul 2025, 19:46:14",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/pull-requests/33/overview,prdeclined,29348
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_18_06_2025,develop,"3 jul 2025, 9:06:23","3 jul 2025, 9:53:12",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/pull-requests/35/overview,prmerged,46
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_17_07_2025,develop,"28 jul 2025, 8:05:37","28 jul 2025, 8:19:57",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/pull-requests/39/overview,prmerged,14
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/repo-maintenance,develop,"8 jul 2025, 20:54:39","9 jul 2025, 11:29:02",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/pull-requests/37/overview,prmerged,874
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_g5m3_app-id-23164_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,develop,master,"3 jul 2025, 9:56:21","3 jul 2025, 10:02:19",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_G5M3_APP-ID-23164_DSG/repos/glgldh360gloqlt/pull-requests/36/overview,prmerged,5
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/c360_datio_katc_ingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/browse,dataproc.jobs.import,feature/FixIncidencia,develop,"18 jul 2025, 6:24:33","18 jul 2025, 7:02:21",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/pull-requests/111/overview,prmerged,37
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/c360_datio_katc_ingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/browse,dataproc.jobs.import,develop,master,"18 jul 2025, 7:02:38","18 jul 2025, 7:10:06",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/pull-requests/112/overview,prmerged,7
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/c360_datio_katc_ingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/browse,dataproc.jobs.import,develop,master,"21 jul 2025, 9:45:30","21 jul 2025, 9:51:28",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/pull-requests/114/overview,prmerged,5
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/c360_datio_katc_ingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/browse,dataproc.jobs.import,feature/FixIncidencia,develop,"21 jul 2025, 6:58:42","21 jul 2025, 9:45:04",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/c360_datio_katc_ingestion/pull-requests/113/overview,prmerged,166
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/browse,dataproc.jobs,develop,master,"18 jul 2025, 8:38:30","18 jul 2025, 8:41:51",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/pull-requests/78/overview,prmerged,3
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/NuevaEntrega,develop,"21 jul 2025, 7:18:03","21 jul 2025, 9:45:10",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/pull-requests/79/overview,prmerged,147
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/NuevaEntrega,develop,"18 jul 2025, 8:25:35","18 jul 2025, 8:38:18",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/pull-requests/77/overview,prmerged,12
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_katc_app-id-24547_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/browse,dataproc.jobs,develop,master,"21 jul 2025, 9:45:49","21 jul 2025, 9:51:24",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KATC_APP-ID-24547_DSG/repos/glhocs360glojob/pull-requests/80/overview,prmerged,5
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/generador-kirby-test,develop,"13 mar 2025, 10:57:56","14 jul 2025, 20:21:16",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/29/overview,prdeclined,125843
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"18 jul 2025, 9:38:59","18 jul 2025, 10:26:38",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/53/overview,prdeclined,47
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/update-gitignore,develop,"22 jul 2025, 7:47:45","22 jul 2025, 8:14:50",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/55/overview,prmerged,27
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025_jhwfedlo,develop,"18 jul 2025, 10:29:40","18 jul 2025, 10:40:33",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/54/overview,prmerged,10
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_18_06_2025,develop,"3 jul 2025, 9:16:51","3 jul 2025, 9:53:17",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/46/overview,prmerged,36
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"23 jul 2025, 7:07:37","23 jul 2025, 8:27:01",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/56/overview,prmerged,79
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,develop,master,"23 jul 2025, 11:48:57","23 jul 2025, 11:57:46",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/57/overview,prmerged,8
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kceg_app-id-22485_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,develop,master,"3 jul 2025, 9:56:29","3 jul 2025, 10:07:45",https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/pull-requests/47/overview,prmerged,11
